"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
27,20,"linear","target-E-Hv_null-M-Hv_r0",1,1,"plots/svg/d24af9648a29f2eb3ad67c46618be0bf.svg","emily-log-1",110,"0dd542fe5054a475d79a53cbd0912515"
28,20,"log","target-E-Hv_null-M-Hv_r0",1,1,"plots/svg/12b6ee2e0399e412cbe00753d16c6cac.svg","emily-log-1",210,"0dd542fe5054a475d79a53cbd0912515"
29,20,"linear","target-E-Hv_null-M-Hv_r0",1,2,"plots/svg/ed9d9d760f71c916f7cddffb90cc4c36.svg","emily-log-1",110,"f017e8efe891aec76c3415f03c9ab5f6"
30,20,"log","target-E-Hv_null-M-Hv_r0",1,2,"plots/svg/c9c7e6ab02debc49ae073424fd608909.svg","emily-log-1",210,"f017e8efe891aec76c3415f03c9ab5f6"
31,20,"linear","target-E-Hv_null-H-Hv_r0",1,7,"plots/svg/6494771ca2d8e0bc0aaa4a975ecbf29f.svg","emily-log-1",112,"134e2d809e0629eb3b2cda8f22bb0f51"
32,20,"log","target-E-Hv_null-H-Hv_r0",1,7,"plots/svg/dfc3bd7efa25ad12d615dfa02251830b.svg","emily-log-1",212,"134e2d809e0629eb3b2cda8f22bb0f51"
33,20,"linear","target-E-Hv_null-H-Hv_r0",1,9,"plots/svg/d81e64de275833738555a1e9af46a6d1.svg","emily-log-1",112,"702ea2ff03f10becb97c489310d1d6ad"
34,20,"log","target-E-Hv_null-H-Hv_r0",1,9,"plots/svg/7f72de0a33314ede431fba25898630f2.svg","emily-log-1",212,"702ea2ff03f10becb97c489310d1d6ad"
35,20,"linear","target-E-Hv_null-H-Hv_r0",1,10,"plots/svg/cd5802d0ba24f03948b9e94b75fd5d61.svg","emily-log-1",112,"19a20c54b76bc5a6fc20340080f25d44"
36,20,"log","target-E-Hv_null-H-Hv_r0",1,10,"plots/svg/04ffa1be5e70a54c175de7d32280f74a.svg","emily-log-1",212,"19a20c54b76bc5a6fc20340080f25d44"
37,20,"linear","target-M-Lv_null-E-Lv_r0",1,1,"plots/svg/1c115dfe32c479495ce51d9fff3ee579.svg","emily-log-1",113,"01f08827a32ee92e9a53daa9020ccedf"
38,20,"log","target-M-Lv_null-E-Lv_r0",1,1,"plots/svg/3dce7a1af50d9c8798a79da2a7dbf2fa.svg","emily-log-1",213,"01f08827a32ee92e9a53daa9020ccedf"
39,20,"linear","target-M-Lv_null-E-Lv_r0",1,19,"plots/svg/babb20e9dcfc254d86604720a9037b3b.svg","emily-log-1",113,"8256dd1b5f23badb89ddc128baab6ad3"
40,20,"log","target-M-Lv_null-E-Lv_r0",1,19,"plots/svg/75cb18cd11574857661922560f2323f9.svg","emily-log-1",213,"8256dd1b5f23badb89ddc128baab6ad3"
41,20,"linear","target-M-Lv_null-E-Lv_r0",1,9,"plots/svg/022b4094e84d0850389073b27715bfdb.svg","emily-log-1",113,"8708377f4c76c7949379581424db07d6"
42,20,"log","target-M-Lv_null-E-Lv_r0",1,9,"plots/svg/3dbb9ca40ef537acc6ba1d45b20252c0.svg","emily-log-1",213,"8708377f4c76c7949379581424db07d6"
43,20,"linear","target-M-Lv_null-M-Hv_r0",1,9,"plots/svg/7c48102ed362318ece6f56b22dfa008b.svg","emily-log-1",116,"969ee7cca01c9e0d301adf46dfc67c35"
44,20,"log","target-M-Lv_null-M-Hv_r0",1,9,"plots/svg/103d935803aeb81d04003bc5f3fb9e98.svg","emily-log-1",216,"969ee7cca01c9e0d301adf46dfc67c35"
45,20,"linear","target-M-Lv_null-M-Hv_r0",1,1,"plots/svg/99a3c1091e9bf0a607fd4e1ba406811a.svg","emily-log-1",116,"629e85a4597e67e1c2319dfab62467d1"
46,20,"log","target-M-Lv_null-M-Hv_r0",1,1,"plots/svg/a631eeaf8cba2e3dd348711f62746068.svg","emily-log-1",216,"629e85a4597e67e1c2319dfab62467d1"
47,20,"linear","target-M-Lv_null-M-Hv_r0",1,20,"plots/svg/97bf88a61f97aa8ad913e1de8a2a80f4.svg","emily-log-1",116,"574f39aeee6c1c3256ec2bcd99c55141"
48,20,"log","target-M-Lv_null-M-Hv_r0",1,20,"plots/svg/5b799264da4939f8b15bfc0e06f4158a.svg","emily-log-1",216,"574f39aeee6c1c3256ec2bcd99c55141"
49,20,"linear","target-M-Lv_null-H-Lv_r0",1,13,"plots/svg/8a53f1c17f5ff5fea4c70a624c2714b1.svg","emily-log-1",117,"f55e56a59df3cbac30d5b7455c7d9992"
50,20,"log","target-M-Lv_null-H-Lv_r0",1,13,"plots/svg/856093ec609412da59ec67035c6dadea.svg","emily-log-1",217,"f55e56a59df3cbac30d5b7455c7d9992"
51,20,"linear","target-M-Lv_null-H-Lv_r0",1,16,"plots/svg/0181ccffcd264b556c489e023c005b23.svg","emily-log-1",117,"d80157c33437a4de941b205ecaa9b253"
52,20,"log","target-M-Lv_null-H-Lv_r0",1,16,"plots/svg/4681c9d28d61a40a7f171c92ae41e386.svg","emily-log-1",217,"d80157c33437a4de941b205ecaa9b253"
53,20,"linear","target-M-Lv_null-H-Lv_r0",1,4,"plots/svg/9195624be6fc7f23fe93304baf9563c3.svg","emily-log-1",117,"71f77c779c492fd16fcf414f663016cd"
54,20,"log","target-M-Lv_null-H-Lv_r0",1,4,"plots/svg/f9a6d68947982750592cf1757bbdef79.svg","emily-log-1",217,"71f77c779c492fd16fcf414f663016cd"
55,20,"linear","target-M-Hv_null-E-Hv_r0",1,16,"plots/svg/5acea112d56e04aa47d9c9ea0b8e6960.svg","emily-log-1",120,"2cbcd9b240df0e7760e799d1a97283f1"
56,20,"log","target-M-Hv_null-E-Hv_r0",1,16,"plots/svg/2c0a5702efcb3d76c9490f54166503a9.svg","emily-log-1",220,"2cbcd9b240df0e7760e799d1a97283f1"
57,20,"linear","target-M-Hv_null-E-Hv_r0",1,10,"plots/svg/d2cedd47fda72fbd71b0e05aeca232b3.svg","emily-log-1",120,"b6ada0364540ea20bdc7a9f085dd3cb1"
58,20,"log","target-M-Hv_null-E-Hv_r0",1,10,"plots/svg/81ce6b6eb0388e6e44fd26480bda920a.svg","emily-log-1",220,"b6ada0364540ea20bdc7a9f085dd3cb1"
59,20,"linear","target-M-Hv_null-E-Hv_r0",1,6,"plots/svg/858f7b652b74633acc98a76787611c13.svg","emily-log-1",120,"433a28670ea3cf837c0c66e55d00d4f8"
60,20,"log","target-M-Hv_null-E-Hv_r0",1,6,"plots/svg/de317980bd431eb27c900b83496d4dc8.svg","emily-log-1",220,"433a28670ea3cf837c0c66e55d00d4f8"
61,20,"linear","target-M-Hv_null-M-Lv_r0",1,5,"plots/svg/5adeb048e2d5eb956f9f8bd4777f22a4.svg","emily-log-1",121,"47052212e70e11c24452b8ca05bf4fa6"
62,20,"log","target-M-Hv_null-M-Lv_r0",1,5,"plots/svg/6704a9793a9abca0611611f504a59675.svg","emily-log-1",221,"47052212e70e11c24452b8ca05bf4fa6"
63,20,"linear","target-M-Hv_null-M-Lv_r0",1,13,"plots/svg/e1fd7eb70a630471b1eee55c466c16bc.svg","emily-log-1",121,"c4464f3403c68fdbdb30a29c25609fa7"
64,20,"log","target-M-Hv_null-M-Lv_r0",1,13,"plots/svg/372b552526ec9a63b50fd05e1c9c2878.svg","emily-log-1",221,"c4464f3403c68fdbdb30a29c25609fa7"
65,20,"linear","target-M-Hv_null-M-Lv_r0",1,11,"plots/svg/16e2f3bdba2ce9e41b41b50dd6ad160a.svg","emily-log-1",121,"406d617fe782ece579397adaf3b5bea6"
66,20,"log","target-M-Hv_null-M-Lv_r0",1,11,"plots/svg/9f9c9f28f3d3e40c33501779706c0a32.svg","emily-log-1",221,"406d617fe782ece579397adaf3b5bea6"
67,20,"linear","target-M-Hv_null-H-Hv_r0",1,12,"plots/svg/bfb5722cc85354f0fee767865205d249.svg","emily-log-1",124,"78a9d3babd1ffce190aafa3d54b028ac"
68,20,"log","target-M-Hv_null-H-Hv_r0",1,12,"plots/svg/4db907d4bc29e5053ada24b7ed5cff35.svg","emily-log-1",224,"78a9d3babd1ffce190aafa3d54b028ac"
69,20,"linear","target-M-Hv_null-H-Hv_r0",1,11,"plots/svg/9504b20ba7bab703ebda5316efea11ce.svg","emily-log-1",124,"8ed9329462323350aad68d4241462e77"
70,20,"log","target-M-Hv_null-H-Hv_r0",1,11,"plots/svg/c67f456a6d248d6a1c3ff59b9bc7d19a.svg","emily-log-1",224,"8ed9329462323350aad68d4241462e77"
71,20,"linear","target-M-Hv_null-H-Hv_r0",1,1,"plots/svg/7704069776913ce2112a7d0d8a6fe4ce.svg","emily-log-1",124,"68e4eed1e8b8dc3278b4fca9ab211ffd"
72,20,"log","target-M-Hv_null-H-Hv_r0",1,1,"plots/svg/c3fa9b042c342bb4b8ede70dfe93811e.svg","emily-log-1",224,"68e4eed1e8b8dc3278b4fca9ab211ffd"
73,20,"linear","target-H-Lv_null-E-Lv_r0",1,8,"plots/svg/f7384a1db524c5ede16a423169537571.svg","emily-log-1",125,"8eef9a2f8fc4cdc6897f336fb0207e9f"
74,20,"log","target-H-Lv_null-E-Lv_r0",1,8,"plots/svg/f4e12948e7ab443128fd48cd9211fb7a.svg","emily-log-1",225,"8eef9a2f8fc4cdc6897f336fb0207e9f"
75,20,"linear","target-H-Lv_null-E-Lv_r0",1,16,"plots/svg/2e6be023ac7623c4105346a0fdb51fd8.svg","emily-log-1",125,"772568d5307453f857364fb6d8c613a7"
76,20,"log","target-H-Lv_null-E-Lv_r0",1,16,"plots/svg/2f1ef6de5adc067c0ba72029c22108e2.svg","emily-log-1",225,"772568d5307453f857364fb6d8c613a7"
77,20,"linear","target-H-Lv_null-E-Lv_r0",1,13,"plots/svg/1d7489531f92a554cf99c10e9a0a6a66.svg","emily-log-1",125,"fd5ad652a1a5bf6ccf6304525f013153"
78,20,"log","target-H-Lv_null-E-Lv_r0",1,13,"plots/svg/44df66136d0eb2773cb46d51888daa01.svg","emily-log-1",225,"fd5ad652a1a5bf6ccf6304525f013153"
79,20,"linear","target-H-Lv_null-M-Lv_r0",1,14,"plots/svg/95c74dca91c5047e6cb28ce2b2151018.svg","emily-log-1",127,"fef0ff3cdf3c464e5d117b18b13da6fc"
80,20,"log","target-H-Lv_null-M-Lv_r0",1,14,"plots/svg/90531ae60e1516124038cb004ac48a8e.svg","emily-log-1",227,"fef0ff3cdf3c464e5d117b18b13da6fc"
81,20,"linear","target-H-Lv_null-M-Lv_r0",1,4,"plots/svg/415cdd3daf02b4863036b7b643a913fd.svg","emily-log-1",127,"b8e75bf5a1fd00cbf7c6dfa23b745ebe"
82,20,"log","target-H-Lv_null-M-Lv_r0",1,4,"plots/svg/05b4572b5b5f894b1bcfdf3834439c1a.svg","emily-log-1",227,"b8e75bf5a1fd00cbf7c6dfa23b745ebe"
83,20,"linear","target-H-Lv_null-M-Lv_r0",1,11,"plots/svg/09349512b70e8e8e584a1df46d933724.svg","emily-log-1",127,"48ccf62e321c895903ba97f98725d167"
84,20,"log","target-H-Lv_null-M-Lv_r0",1,11,"plots/svg/cbc63be673899c2d25d266891983bfc1.svg","emily-log-1",227,"48ccf62e321c895903ba97f98725d167"
85,20,"linear","target-H-Lv_null-H-Hv_r0",1,20,"plots/svg/1f9ceae43ad02811138b3d38f5140d25.svg","emily-log-1",130,"3182b94b219e0d8399205b7cc16561c8"
86,20,"log","target-H-Lv_null-H-Hv_r0",1,20,"plots/svg/b41726bae3385f61edd0b6c55bfff438.svg","emily-log-1",230,"3182b94b219e0d8399205b7cc16561c8"
87,20,"linear","target-H-Lv_null-H-Hv_r0",1,18,"plots/svg/da1449c879f96773db69c5f95f38f040.svg","emily-log-1",130,"9e0fc63e39ecccfa55f0a212dbd83337"
88,20,"log","target-H-Lv_null-H-Hv_r0",1,18,"plots/svg/7553123c766ab086944b28464a04c708.svg","emily-log-1",230,"9e0fc63e39ecccfa55f0a212dbd83337"
89,20,"linear","target-H-Lv_null-H-Hv_r0",1,13,"plots/svg/323f85cfe1e6cf40edac66e728506de3.svg","emily-log-1",130,"849a6c3adb14afe2a10aa1e7c0f2d3ba"
90,20,"log","target-H-Lv_null-H-Hv_r0",1,13,"plots/svg/4be520dd3cddc8f1fdc2b85fc7d2d305.svg","emily-log-1",230,"849a6c3adb14afe2a10aa1e7c0f2d3ba"
91,20,"linear","target-H-Hv_null-E-Hv_r0",1,8,"plots/svg/156adc51e00c4ca3544b65b90b2c7cd1.svg","emily-log-1",132,"42762fca9183822333cc042e70ad6110"
92,20,"log","target-H-Hv_null-E-Hv_r0",1,8,"plots/svg/699b4a765f8f00ae961dcb9a5ebc0d42.svg","emily-log-1",232,"42762fca9183822333cc042e70ad6110"
93,20,"linear","target-H-Hv_null-E-Hv_r0",1,4,"plots/svg/11c1520c16eff4ed2e5617bb422d40c8.svg","emily-log-1",132,"6987740cda7daed47dae65b6a424aff7"
94,20,"log","target-H-Hv_null-E-Hv_r0",1,4,"plots/svg/03fddbadab6c82105b56b4647f249973.svg","emily-log-1",232,"6987740cda7daed47dae65b6a424aff7"
95,20,"linear","target-H-Hv_null-E-Hv_r0",1,14,"plots/svg/83e5a0ca5a413f406b1f400f0ccefe62.svg","emily-log-1",132,"bc79e4e7435eb5457857de881b27cedc"
96,20,"log","target-H-Hv_null-E-Hv_r0",1,14,"plots/svg/b0a7198f29c392eb7f2a3c6df6e4e2ba.svg","emily-log-1",232,"bc79e4e7435eb5457857de881b27cedc"
97,20,"linear","target-H-Hv_null-M-Hv_r0",1,5,"plots/svg/f47400a3d0cdf1b5c0c77a45b65b4dda.svg","emily-log-1",134,"213e94eb8b5b211d8cba3f20e50dc09f"
98,20,"log","target-H-Hv_null-M-Hv_r0",1,5,"plots/svg/68d03326951e0d931a5189aea38517aa.svg","emily-log-1",234,"213e94eb8b5b211d8cba3f20e50dc09f"
99,20,"linear","target-H-Hv_null-M-Hv_r0",1,16,"plots/svg/8511c26c0af9752c85dacc0b6788ab73.svg","emily-log-1",134,"17eae2596b589a3314a6f654b6cab7f8"
100,20,"log","target-H-Hv_null-M-Hv_r0",1,16,"plots/svg/36ffdaef465fe2cd4412d9b41f4d3afb.svg","emily-log-1",234,"17eae2596b589a3314a6f654b6cab7f8"
101,20,"linear","target-H-Hv_null-M-Hv_r0",1,3,"plots/svg/c5e7a57e8fce9bfc344d174a8a942b5c.svg","emily-log-1",134,"b5d62a01d3cc050fdecbea8d0955d3c0"
102,20,"log","target-H-Hv_null-M-Hv_r0",1,3,"plots/svg/2d7a0fcc8144e663eab720a1d973c4a9.svg","emily-log-1",234,"b5d62a01d3cc050fdecbea8d0955d3c0"
103,20,"linear","target-H-Hv_null-H-Lv_r0",1,4,"plots/svg/4e474768e47be2af73c227d1314e283c.svg","emily-log-1",135,"148dfd8cc2aaf63d12bb0f961bbe80aa"
104,20,"log","target-H-Hv_null-H-Lv_r0",1,4,"plots/svg/3c312adcb5f6afd70245104d5e008d22.svg","emily-log-1",235,"148dfd8cc2aaf63d12bb0f961bbe80aa"
105,20,"linear","target-H-Hv_null-H-Lv_r0",1,4,"plots/svg/8e96a0f6d429dd012ea511371a95ed3f.svg","emily-log-1",135,"96bda29ab2a3d3d9afa41e5dbc4c9653"
106,20,"log","target-H-Hv_null-H-Lv_r0",1,4,"plots/svg/68b2d441f1e620005e0e443acf7e2813.svg","emily-log-1",235,"96bda29ab2a3d3d9afa41e5dbc4c9653"
107,20,"linear","target-H-Hv_null-H-Lv_r0",1,7,"plots/svg/ed34ce9d4e104ef782580178cab7dc91.svg","emily-log-1",135,"882ed8b9c52b7c7580a6206ed5eb9a54"
108,20,"log","target-H-Hv_null-H-Lv_r0",1,7,"plots/svg/09aef17d5aa7393fb1484cec8f59658f.svg","emily-log-1",235,"882ed8b9c52b7c7580a6206ed5eb9a54"
